observer,genotype,time_off_food_min,bends,additive,food,date,plate
JB,N2,5,2,NA,OP50,2023-04-02,365
JB,N2,5,3,NA,OP50,2023-04-02,365
JB,N2,5,3,NA,OP50,2023-04-02,365
JB,N2,5,2,NA,OP50,2023-04-02,365
JB,N2,5,1,NA,OP50,2023-04-02,366
JB,N2,5,3,NA,OP50,2023-04-02,366
JB,N2,5,3,NA,OP50,2023-04-02,366
JB,N2,5,3,NA,OP50,2023-04-02,366
JB,N2,5,2,NA,OP50,2023-04-02,366
JB,N2,5,2,NA,OP50,2023-04-02,366
JB,N2,5,3,NA,OP50,2023-04-02,366
JB,N2,5,5,NA,OP50,2023-04-02,366
JB,N2,5,4,NA,OP50,2023-04-02,366
JB,N2,5,6,NA,OP50,2023-04-02,366
JB,N2,5,9,NA,OP50,2023-04-02,366
JB,N2,5,2,NA,OP50,2023-04-02,366
JB,N2,5,4,NA,OP50,2023-04-02,366
JB,N2,5,2,NA,OP50,2023-04-02,366
JB,N2,5,2,NA,OP50,2023-04-02,366
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,5,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,3,NA,OP50,2023-04-02,367
JB,cest-1.2,5,1,NA,OP50,2023-04-02,367
JB,cest-1.2,5,1,NA,OP50,2023-04-02,367
JB,cest-1.2,5,4,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,3,NA,OP50,2023-04-02,367
JB,cest-1.2,5,3,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,2,NA,OP50,2023-04-02,367
JB,cest-1.2,5,3,NA,OP50,2023-04-02,368
JB,cest-1.2,5,1,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,3,NA,OP50,2023-04-02,368
JB,cest-1.2,5,5,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,1,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,3,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,2,NA,OP50,2023-04-02,368
JB,cest-1.2,5,5,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,4,NA,OP50,2023-04-05,369
JB,cest-1.2,5,3,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,4,NA,OP50,2023-04-05,369
JB,cest-1.2,5,5,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,369
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,cest-1.2,5,1,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,1,NA,OP50,2023-04-05,370
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,cest-1.2,5,1,NA,OP50,2023-04-05,370
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,cest-1.2,5,1,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,4,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,3,NA,OP50,2023-04-05,370
JB,cest-1.2,5,2,NA,OP50,2023-04-05,370
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,4,NA,OP50,2023-04-05,371
JB,N2,5,4,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,4,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,4,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,4,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,371
JB,N2,5,3,NA,OP50,2023-04-05,371
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,4,NA,OP50,2023-04-05,372
JB,N2,5,4,NA,OP50,2023-04-05,372
JB,N2,5,1,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,3,NA,OP50,2023-04-05,372
JB,N2,5,1,NA,OP50,2023-04-05,372
JB,N2,5,3,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,3,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,4,NA,OP50,2023-04-05,372
JB,N2,5,1,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,1,NA,OP50,2023-04-05,372
JB,N2,5,2,NA,OP50,2023-04-05,372
JB,N2,5,1,NA,OP50,2023-04-05,372
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,1,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,1,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,1,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,N2,5,2,NA,OP50,2023-04-14,373
JB,N2,5,3,NA,OP50,2023-04-14,373
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,1,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,4,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,1,NA,OP50,2023-04-14,374
JB,cest-1.2,5,2,NA,OP50,2023-04-14,374
JB,cest-1.2,5,3,NA,OP50,2023-04-14,374
JB,cest-1.2,5,1,NA,OP50,2023-04-14,374
JB,N2,5,4,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,2,NA,OP50,2023-04-14,375
JB,N2,5,5,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,2,NA,OP50,2023-04-14,375
JB,N2,5,4,NA,OP50,2023-04-14,375
JB,N2,5,4,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,2,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,2,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,4,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,2,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,N2,5,3,NA,OP50,2023-04-14,375
JB,cest-1.2,5,1,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,1,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,1,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,5,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,1,NA,OP50,2023-04-14,376
JB,cest-1.2,5,3,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,cest-1.2,5,2,NA,OP50,2023-04-14,376
JB,glo-1,5,3,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,3,NA,OP50,2023-04-14,377
JB,glo-1,5,4,NA,OP50,2023-04-14,377
JB,glo-1,5,3,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,1,NA,OP50,2023-04-14,377
JB,glo-1,5,1,NA,OP50,2023-04-14,377
JB,glo-1,5,4,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,4,NA,OP50,2023-04-14,377
JB,glo-1,5,1,NA,OP50,2023-04-14,377
JB,glo-1,5,4,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,3,NA,OP50,2023-04-14,377
JB,glo-1,5,3,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,glo-1,5,2,NA,OP50,2023-04-14,377
JB,ugt-64,5,4,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,1,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,5,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,1,NA,OP50,2023-04-14,378
JB,ugt-64,5,1,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,2,NA,OP50,2023-04-14,378
JB,ugt-64,5,3,NA,OP50,2023-04-14,378
JB,ugt-64,5,1,NA,OP50,2023-04-14,378
